date,region,numtotal,numtested,numactive,numtoday,ratetested
2020-10-29,Canada,228542,9373532.0,27259.0,2956,249367.0
2020-10-30,British Columbia,14381,611109.0,2448.0,272,120503.0
2020-10-30,Alberta,27664,1261145.0,5172.0,622,288505.0
2020-10-30,Saskatchewan,3066,207666.0,742.0,76,176818.0
2020-10-30,Manitoba,5374,248031.0,2737.0,480,181115.0
2020-10-30,Ontario,74715,4902283.0,7669.0,896,336544.0
2020-10-30,Quebec,104952,1897168.0,9129.0,1108,223592.0
2020-10-30,Newfoundland and Labrador,291,52145.0,3.0,0,99982.0
2020-10-30,New Brunswick,342,83668.0,39.0,1,107705.0
2020-10-30,Nova Scotia,1104,112574.0,6.0,2,115889.0
2020-10-30,Prince Edward Island,64,47960.0,0.0,0,305581.0
2020-10-30,Yukon,23,4053.0,5.0,0,99207.0
2020-10-30,Northwest Territories,10,5487.0,2.0,0,122407.0
2020-10-30,Canada,231999,9436375.0,27952.0,3457,251039.0
2020-10-31,British Columbia,14733,616774.0,2800.0,352,121620.0
2020-10-31,Alberta,28245,1267318.0,5753.0,581,289917.0
2020-10-31,Saskatchewan,3144,209534.0,739.0,78,178408.0
2020-10-31,Manitoba,5723,248031.0,3010.0,349,181115.0
2020-10-31,Ontario,75730,4942832.0,7877.0,1015,339328.0
2020-10-31,Quebec,106016,1906939.0,9194.0,1064,224743.0
2020-10-31,Newfoundland and Labrador,291,52416.0,3.0,0,100502.0
2020-10-31,New Brunswick,343,84013.0,38.0,1,108149.0
2020-10-31,Nova Scotia,1109,113094.0,11.0,5,116424.0
2020-10-31,Prince Edward Island,64,48360.0,0.0,0,308129.0
2020-10-31,Yukon,23,4053.0,5.0,0,99207.0
2020-10-31,Northwest Territories,10,5487.0,2.0,0,122407.0
2020-10-31,Canada,235444,9501937.0,29432.0,3445,252783.0
2020-11-01,British Columbia,15122,616774.0,3189.0,389,121620.0
2020-11-01,Alberta,28770,1267318.0,6278.0,525,289917.0
2020-11-01,Saskatchewan,3218,211354.0,798.0,74,179958.0
2020-11-01,Manitoba,6034,248031.0,3255.0,311,181115.0
2020-11-01,Ontario,76707,4978751.0,7981.0,977,341793.0
2020-11-01,Quebec,106981,1914757.0,9221.0,965,225665.0
2020-11-01,Newfoundland and Labrador,291,52657.0,3.0,0,100964.0
2020-11-01,New Brunswick,344,84444.0,35.0,1,108704.0
2020-11-01,Nova Scotia,1111,113522.0,13.0,2,116865.0
2020-11-01,Prince Edward Island,64,48524.0,0.0,0,309174.0
2020-11-01,Yukon,23,4053.0,5.0,0,99207.0
2020-11-01,Northwest Territories,10,5487.0,2.0,0,122407.0
2020-11-01,Canada,238688,9548758.0,30780.0,3244,254029.0
2020-11-02,British Columbia,15501,616774.0,3025.0,379,121620.0
2020-11-02,Alberta,29362,1267318.0,6870.0,592,289917.0
2020-11-02,Saskatchewan,3292,212932.0,858.0,74,181302.0
2020-11-02,Manitoba,6275,256659.0,3455.0,241,187416.0
2020-11-02,Ontario,77655,5005747.0,8096.0,948,343647.0
2020-11-02,Quebec,108018,1925195.0,9339.0,1037,226895.0
2020-11-02,Newfoundland and Labrador,291,52844.0,3.0,0,101323.0
2020-11-02,New Brunswick,344,84695.0,33.0,0,109027.0
2020-11-02,Nova Scotia,1113,113937.0,15.0,2,117292.0
2020-11-02,Prince Edward Island,64,48751.0,0.0,0,310621.0
2020-11-02,Yukon,23,4053.0,5.0,0,99207.0
2020-11-02,Northwest Territories,10,5523.0,2.0,0,123210.0
2020-11-02,Canada,241961,9597564.0,31701.0,3273,255327.0
2020-11-03,British Columbia,15800,631073.0,3098.0,299,124439.0
2020-11-03,Alberta,29932,1288349.0,6110.0,570,294728.0
2020-11-03,Saskatchewan,3373,214257.0,842.0,81,182430.0
2020-11-03,Manitoba,6377,259492.0,3495.0,102,189484.0
2020-11-03,Ontario,78705,5030198.0,8295.0,1050,345325.0
2020-11-03,Quebec,108889,1925195.0,9256.0,871,226895.0
2020-11-03,Newfoundland and Labrador,291,53195.0,3.0,0,101996.0
2020-11-03,New Brunswick,344,85026.0,29.0,0,109453.0
2020-11-03,Nova Scotia,1114,114392.0,16.0,1,117761.0
2020-11-03,Prince Edward Island,64,49094.0,0.0,0,312806.0
2020-11-03,Yukon,23,4092.0,2.0,0,100162.0
2020-11-03,Northwest Territories,10,5556.0,1.0,0,123946.0
2020-11-03,Canada,244935,9663055.0,31147.0,2974,257070.0
2020-11-04,British Columbia,16135,634523.0,3203.0,335,125119.0
2020-11-04,Alberta,29932,1290323.0,6110.0,0,295180.0
2020-11-04,Saskatchewan,3408,214932.0,799.0,35,183005.0
2020-11-04,Manitoba,6751,262762.0,3772.0,374,191872.0
2020-11-04,Ontario,79692,5057832.0,8321.0,987,347222.0
2020-11-04,Quebec,109918,1923098.0,9467.0,1029,226648.0
2020-11-04,Newfoundland and Labrador,292,53472.0,3.0,1,102527.0
2020-11-04,New Brunswick,347,85762.0,28.0,3,110400.0
2020-11-04,Nova Scotia,1118,115229.0,19.0,4,118622.0
2020-11-04,Prince Edward Island,64,49452.0,0.0,0,315087.0
2020-11-04,Yukon,23,4114.0,2.0,0,100700.0
2020-11-04,Northwest Territories,10,5603.0,1.0,0,124994.0
2020-11-04,Canada,247703,9700270.0,31725.0,2768,258060.0
